anho;mes;dia;hora;pm25;so2;ws;wd;temperatura;humedad;radglob;ppa
2017;1;13;13;2,35455;2,99678;2,48018;281,472;20,1758;68,5375;941;756
2017;1;13;14;5,99823;2,9904;3,24435;264,335;22,0925;59,6849;1025;755,7
2017;1;13;15;9,82916;3,06743;2,9731;262,124;23,4517;53,0566;966;755,2
2017;1;13;16;11,4508;2,54418;3,1793;233,137;24,9058;44,3241;834;754,7
2017;1;13;17;11,4108;2,48515;3,70731;218,31;24,1016;45,5108;653,1;754
2017;1;13;18;12,5432;2,421;4,17166;215,596;23,2066;48,2591;441,6;753,7
2017;1;13;19;12,1955;2,40413;3,35202;212,037;21,19;56,2499;226,6;753,6
2017;1;13;20;10,455;3,5769;0,490666;288,465;19,0558;67,1274;51,01;753,8
2017;1;13;21;9,54233;2,97398;0,740555;276,863;17,85;73,5132;0,578;753,9
2017;1;13;22;10,0037;2,91982;2,68333;224,105;16,8441;77,3165;0;753,8
2017;1;13;23;9,74083;2,10685;2,41552;222,295;16,0625;81,7832;0;753,6
2017;1;14;0;8,4003;2,18612;2,15547;222,511;15,7025;83,4666;0,001;753,3
2017;1;14;1;6,82092;2,13952;1,12012;220,027;15,2325;86,0415;0,001;753,1
2017;1;14;2;6,13282;2,19785;0,217487;55,9947;15,1733;87,6166;0;752,5
2017;1;14;3;6,54288;2,73427;2,00158;43,1444;15,0242;88,6582;0;752,2
2017;1;14;4;6,50616;2,21183;1,99597;72,0037;15,0283;89,4583;0;752,2
2017;1;14;5;6,25967;2,07262;1,84718;103,177;14,9108;90,9583;0,001;752,7
2017;1;14;6;6,92725;1,9226;1,71922;147,737;15,2883;89,6582;0,033;753,5
2017;1;14;7;8,17419;1,98505;1,72241;133,384;15,7008;87,7999;23,82;754,2
2017;1;14;8;8,43506;2,19253;1,63336;134,858;16,3108;85,1832;123,6;754,7
2017;1;14;9;9,619;2,68347;2,06058;254,297;16,94;81,4833;191,8;755
2017;1;14;10;9,446;2,99722;2,70311;263,243;17,0333;80,4999;416,5;755,2
2017;1;14;11;12,5225;3,5354;3,33257;291,202;17,1008;79,6416;589,9;755,2
2017;1;14;12;15,1928;3,61877;3,4864;317,517;17,7525;76,075;949;755,2
2017;1;14;13;16,094;3,62362;2,23074;282,172;19,0417;69,8507;1018;755,2
2017;1;14;14;16,2308;2,77898;4,50444;227,151;19,3992;65,7482;1018;755,1
2017;1;14;15;16,3535;2,71055;4,84993;231,944;19,3841;66,325;952;755,1
2017;1;14;16;13,5862;2,56052;4,46832;227,186;21,9925;50,9558;829;754,8
2017;1;14;17;12,4282;2,3884;5,58068;221,222;23,2333;43,1158;656,9;754,3
2017;1;14;18;12,279;2,27965;5,85073;221,792;25,4958;33,5074;454,8;753,8
2017;1;14;19;10,0405;1,94363;5,58939;221,803;23,7008;31,2458;239,7;753,8
2017;1;14;20;7,47622;2,35755;5,22973;221,165;19,4725;36,7224;54,51;753,8
2017;1;14;21;6,66445;2,2459;5,03025;225,089;17,5241;44,0125;0,577;753,9
2017;1;14;22;5,37808;2,64677;3,99372;224,84;16,6233;49,3799;0;754
2017;1;14;23;2,9588;3,12602;2,88673;216,705;15,295;68,8733;0;754
2017;1;15;0;5,85201;2,92398;2,56062;211,324;14,5008;76,2832;0;753,9
2017;1;15;1;8,20917;2,63843;2,23855;203,018;13,8875;75,7999;0,016;753,8
2017;1;15;2;7,26155;2,5948;1,46289;207,144;13,315;77,3916;0,089;753,7
2017;1;15;3;7,89402;3,1473;1,07113;204,158;13,2625;77,5166;0,082;753,7
2017;1;15;4;10,225;5,94497;0,685232;217,108;12,5083;78,3749;0,076;753,7
2017;1;15;5;16,0983;4,24637;1,85073;221,715;12,4917;81,9166;0,041;753,8
2017;1;15;6;15,1663;8,27644;0,378333;102,434;13,0725;85,0332;0,716;754,1
2017;1;15;7;16,169;5,67445;0,989572;264,749;15,1108;79,075;22,07;754,8
2017;1;15;8;16,7343;2,93105;1,72866;306,251;16,0542;77,6749;101,8;755,6
2017;1;15;9;13,1618;2,95345;1,62768;297,187;16,3675;75,8499;207,1;756,2
2017;1;15;10;10,8743;2,85573;3,17846;304,105;16,16;74,3916;484,6;756,6
2017;1;15;11;12,9988;3,13168;2,92442;294,292;16,2192;73,4583;562,5;756,8
2017;1;15;12;12,2915;3,14183;3,07889;291,698;16,62;71,8165;976;756,8
2017;1;15;13;13,2667;3,01358;3,23722;279,357;17,0166;70,4349;1042;756,7
2017;1;15;14;10,4777;3,1531;2,85065;260,534;17,4767;69,9315;1040;756,6
2017;1;15;15;9,13783;3,05285;3,27559;238,609;18,1008;67,5024;973;756,2
2017;1;15;16;8,93184;2,92925;3,6755;234,034;17,9925;70,754;846;756
2017;1;15;17;10,9982;2,89998;3,35966;237,305;18,46;70,9666;662;755,8
2017;1;15;18;13,8913;2,57552;3,68099;238,081;19,1192;69,0033;449,2;755,4
2017;1;15;19;15,2553;2,22433;2,98024;240,465;18,9317;67,0266;234,4;755,3
2017;1;15;20;12,1452;2,35122;1,29108;230,902;16,2125;80,6416;49,71;755,2
2017;1;15;21;10,9815;2,38618;0,33644;194,924;15,1808;85,5249;0,174;755,1
2017;1;15;22;11,5265;2,5651;0,316681;48,6527;14,9158;85,6749;0,001;755,4
2017;1;15;23;10,257;2,16993;0,759362;33,9754;14,6267;87,2832;0,002;755,4
2017;1;16;0;8,46918;2,69337;0,422455;208,026;14,55;90,0249;0,002;755,3
2017;1;16;1;9,51967;2,35418;2,30539;213,397;14,3258;91,7832;0,017;755,2
2017;1;16;2;9,10384;2,21207;0,616337;179,643;13,8033;92,6332;0,016;754,9
2017;1;16;3;8,93001;2,32038;1,04029;65,3955;13,5983;93,3833;0,038;754,6
2017;1;16;4;9,71899;2,70015;2,35364;63,7964;13,5492;93,7915;0,029;754,5
2017;1;16;5;12,1877;2,72835;1,28938;44,5671;13,6533;94,0665;0,022;754,7
2017;1;16;6;15,8295;2,8731;1,04151;49,0414;13,7175;93,8416;0,032;755,3
2017;1;16;7;15,5088;2,95057;0,340114;296,001;14,53;91,5249;12,07;756,1
2017;1;16;8;12,9278;3,0911;1,27344;288,945;14,9558;87,4666;50,74;756,9
2017;1;16;9;9,55766;3,07837;2,3727;299,199;14,865;86,6749;78,52;757,6
2017;1;16;10;8,72676;2,96855;2,04958;292,152;15,3617;84,575;156;758,1
2017;1;16;11;4,15359;3,22777;2,88195;312,579;16,8192;77,0499;312,1;758,5
2017;1;16;12;0,0868833;3,39178;3,26729;300,158;17,355;74,3333;886;758,7
2017;1;16;13;0,275183;3,35218;3,01715;287,82;17,3792;75,4833;989;758,7
2017;1;16;14;1,49538;3,45392;2,70791;271,012;17,7666;74,5415;1005;758,5
2017;1;16;15;2,6362;3,5452;2,56276;259,648;17,7241;75,6915;938;758,3
2017;1;16;16;4,06612;3,15945;2,79219;243,987;18,1242;73,2832;812;757,9
2017;1;16;17;7,5169;3,13287;3,63379;228,691;19,13;70,5107;631,1;757,6
2017;1;16;18;7,82343;3,48755;3,39415;229,483;19,0267;71,3124;425,9;757,1
2017;1;16;19;8,94234;3,0766;3,21009;228,518;17,62;79,7249;213,4;756,8
2017;1;16;20;8,55428;2,87667;2,71739;228,091;16,2825;85,8416;44,91;756,6
2017;1;16;21;9,64101;2,8184;1,36215;216,73;16,0808;85,5499;0,365;756,4
2017;1;16;22;10,7025;3,43653;1,84924;46,6939;16,1883;82,6166;0,214;756,5
2017;1;16;23;11,0408;2,9717;1,58288;37,5958;15,7092;84,5833;0,106;756,3
2017;1;17;0;7,50047;3,09757;0,732953;51,9309;15,4075;84,7249;0,202;755,9
2017;1;17;1;3,61033;2,84498;0,560348;48,491;15,0783;85,2749;0,188;755,3
2017;1;17;2;10,5891;3,88938;0,641432;95,4418;14,8225;85,3333;0,111;754,8
2017;1;17;3;19,1723;19,3784;0,836696;89,1736;14,3658;84,8666;0,059;754,5
2017;1;17;4;23,0943;33,3278;0,107994;332,954;14,4717;82,5665;0,029;754,1
2017;1;17;5;23,6022;11,4339;0,405066;237,443;14,4675;84,0999;0,015;754
2017;1;17;6;18,558;12,948;0,41886;58,546;14,625;82,7999;0,504;754,3
2017;1;17;7;18,974;45,8805;0,22469;41,0682;17,525;73,884;20,61;754,6
2017;1;17;8;18,4162;;1,10142;314,536;18,7183;71,5499;121,7;754,7
2017;1;17;9;14,6438;6,40339;0,846599;277,277;18,865;73,0499;461,8;754,9
2017;1;17;10;13,4527;5,78995;1,51264;266,771;19,715;70,0974;669,6;754,6
2017;1;17;11;13,2067;4,85048;1,4942;251,336;21,3358;62,6699;561,6;754,3
2017;1;17;12;15,228;3,86035;3,21921;225,843;25,8692;47,1416;963;754,2
2017;1;17;13;15,1043;3,76645;3,23653;220,412;28,6625;37,1624;1018;754,1
2017;1;17;14;11,5752;3,86028;2,35692;231,954;28,235;37,1633;1009;754
2017;1;17;15;9,06599;3,83258;1,81859;252,151;29,2667;33,9908;949;753,9
2017;1;17;16;10,0495;3,78373;4,83893;215,065;30,2842;31,4425;825;753,8
2017;1;17;17;10,5473;3,55153;4,97375;219,304;25,9142;41,8766;649,4;753,3
2017;1;17;18;9,24184;3,50988;3,13716;229,769;24,3116;46,665;441,8;753,1
2017;1;17;19;8,58769;3,69833;1,20953;37,2314;21,6625;57,6974;219,1;753,2
2017;1;17;20;6,34673;3,16418;2,22997;50,5108;19,4183;65,6915;45,21;753,5
2017;1;17;21;5,23683;4,2127;3,45125;41,4368;18,8316;68,1732;0,469;753,7
2017;1;17;22;7,49725;5,91977;3,51233;48,2284;18,1567;71,364;0;753,6
2017;1;17;23;10,046;3,19992;3,30503;32,3995;17,2208;77,0833;0;753,6
2017;1;18;0;9,16417;3,03267;2,89078;37,1912;16,5817;78,1915;0;753,6
2017;1;18;1;9,03;2,7804;2,09765;50,013;16,58;78,0416;0;753,5
2017;1;18;2;10,8678;3,54573;2,78141;47,979;16,015;80,8499;0;753,3
2017;1;18;3;12,536;4,42045;2,4273;50,9911;15,5542;83,9498;0;753,2
2017;1;18;4;18,1218;3,49383;0,900278;53,4432;15,6358;82,7333;0;753,1
2017;1;18;5;18,0367;5,00008;0,888253;54,531;15,13;84,5833;0;753,2
2017;1;18;6;19,2332;8,96358;0,433285;72,7838;14,7533;85,4583;0,327;753,4
2017;1;18;7;24,2793;10,172;1,28104;46,6128;17,4042;79,0833;23,21;753,7
2017;1;18;8;22,3158;3,61605;2,97944;41,9964;17,9566;75,2249;123,8;754,2
2017;1;18;9;16,6997;3,5679;0,653912;347,373;18,0242;77,5665;419,2;754,5
2017;1;18;10;11,7098;3,73177;1,78458;283,806;17,91;79,9165;623,2;754,5
2017;1;18;11;9,6205;3,57647;0,412827;309,273;17,9716;78,7915;558,1;754,7
2017;1;18;12;11,1887;3,83992;2,81388;307,562;18,4283;73,9249;929;754,9
2017;1;18;13;12,8275;3,80937;2,89131;243,43;21,5183;51,8691;1005;755,2
2017;1;18;14;7,30335;3,76383;3,2514;239,971;20,425;57,2408;1012;754,8
2017;1;18;15;0,20835;3,81565;3,34524;265,628;19,5367;62,7716;946;754,3
2017;1;18;16;0,14415;3,8029;3,40042;269,685;19,2792;66,0515;809;754,1
2017;1;18;17;0;3,76188;2,80181;264,541;18,4525;70,1407;621,5;754,4
2017;1;18;18;0;3,899;2,28926;244,755;18,23;71,6432;413,3;754,9
2017;1;18;19;0;3,59137;2,03825;238,883;17,1208;77,3082;193,6;754,9
2017;1;18;20;20,6886;3,62863;1,61167;230,617;16,2058;80,5249;40,34;755,2
2017;1;18;21;18,2657;3,413;1,00803;234,977;15,685;81,2999;0,345;755,5
2017;1;18;22;4,6054;2,95782;2,84901;225,163;15,6008;79,5082;0;755,5
2017;1;18;23;0,0535333;2,789;2,60763;218,892;15,5475;78,5332;0;755,4
2017;1;19;0;0;3,02437;1,57151;214,379;15,3167;79,8499;0;755,3
2017;1;19;1;0,312867;4,89855;1,36757;52,9379;14,9367;83,6915;0;755,1
2017;1;19;2;6,06018;5,00632;2,33619;44,8063;14,0808;84,2333;0;754,9
2017;1;19;3;10,0157;3,18635;0,789574;39,2948;14,4533;84,7416;0;754,7
2017;1;19;4;6,9637;3,54157;1,62694;56,7244;14,4925;85,8333;0;754,8
2017;1;19;5;38,451;4,01257;2,29236;45,8397;14,0858;87,9165;0,002;755
2017;1;19;6;19,1404;4,34103;3,03873;43,8702;13,56;87,5082;0,128;755,2
2017;1;19;7;3,03043;3,7013;2,9262;43,6378;15,045;84,3999;24,17;755,5
2017;1;19;8;0,945017;4,13772;2,74178;45,7026;16,7867;78,7832;109,3;756
2017;1;19;9;0,531;3,95495;0,950713;303,304;17,3758;76,8165;342,7;756,2
2017;1;19;10;0;3,96513;2,79198;308,987;17,4417;77,9415;571,7;756,4
2017;1;19;11;0;5,08625;2,77751;314,069;17,6808;75,7582;559,7;756,5
2017;1;19;12;0,00405;4,06483;3,42647;311,876;17,8267;75,3666;875;756,4
2017;1;19;13;1,11725;4,14175;3,81073;326,965;18,0358;75,8583;957;756,4
2017;1;19;14;2,63867;4,22103;3,2389;298,556;17,8158;78,0416;959;756,2
2017;1;19;15;5,74875;5,22245;2,80944;278,958;18,4508;76,2166;897;756,1
2017;1;19;16;38,1942;4,58898;1,77837;264,849;18,4667;76,8832;768,1;755,9
2017;1;19;17;27,3888;4,18433;2,30236;283,123;18,6908;74,5415;590,1;755,6
2017;1;19;18;29,1033;4,11088;2,52427;282,584;18,5158;72,8832;397,2;755,2
2017;1;19;19;15,418;4,62735;1,70547;284,119;17,8867;73,9082;203,9;754,9
2017;1;19;20;9,817;4,0528;0,338129;64,5375;17,695;72,7832;42,91;754,9
2017;1;19;21;10,2407;3,63095;1,91052;43,931;16,9908;76,5082;0,333;754,6
2017;1;19;22;14,48;4,10737;2,93741;46,8222;16,3158;79,8666;0;754,5
2017;1;19;23;37,0672;4,95865;3,06639;41,6834;15,9575;79,9749;0;754,2
2017;1;20;0;19,2907;3,80883;2,60647;51,578;16,305;77,3666;0;754,1
2017;1;20;1;5,09708;5,30707;1,70855;63,1229;15,1767;82,7666;0;754
2017;1;20;2;6,82713;4,24935;1,10334;45,1907;15,0083;83,7333;0;754
2017;1;20;3;9,27917;4,06678;2,01933;24,2577;15,0358;84,9916;0,001;753,8
2017;1;20;4;14,0457;6,48667;2,59852;46,4863;15,0292;87,7499;0,005;753,9
2017;1;20;5;28,1503;15,8599;2,57759;48,8514;14,9817;89,2999;0,001;754,1
2017;1;20;6;33,3214;29,5715;1,40383;76,5887;15,0675;89,7666;0,35;754,5
2017;1;20;7;25,1742;21,3928;0,241308;115,687;15,36;86,3916;20,45;754,7
2017;1;20;8;14,876;5,8127;0,861197;53,7436;18,21;76,7666;111,4;754,9
2017;1;20;9;6,19003;4,0714;0,324646;274,524;18,3475;77,5082;416,4;754,9
2017;1;20;10;3,67548;3,9298;2,88013;314,451;18,3967;77,7249;618,5;755,1
2017;1;20;11;21,345;3,89723;2,97287;309,253;18,5258;77,7249;558,9;755,3
2017;1;20;12;29,7003;3,91333;3,15385;319,904;18,8841;77,1249;932;755,2
2017;1;20;13;7,69735;3,95352;2,99908;314,414;18,7775;78,7166;996;755,2
2017;1;20;14;0,7855;3,87533;2,54448;298,204;19,0533;78,6582;989;755,3
2017;1;20;15;1,71988;3,65788;1,33528;154,825;19,285;79,3416;884;755,3
2017;1;20;16;;;;;19,7058;78,6083;757,1;755,3
2017;1;20;17;;;;;19,3983;79,3248;516,2;755,2
2017;1;20;18;;;;;18,7217;82,9999;296,9;755,1
2017;1;20;19;;;;;18,125;83,6083;144,1;755
2017;1;20;20;0;3,3879;1,42542;36,6061;17,4942;88,1499;20,66;755,2
2017;1;20;21;0;3,37538;0,625295;122,881;17,3058;90,1249;0,061;755,3
2017;1;20;22;0;3,19993;0,662001;112,472;17,2775;90,5916;0,002;755,4
2017;1;20;23;0;3,33333;1,62468;39,2476;17,08;89,4916;0,001;755,5
2017;1;21;0;0;3,20548;1,94337;43,608;16,9125;89,4666;0,004;755,4
2017;1;21;1;0;3,39867;1,70913;47,2998;16,425;90,5916;0,005;755,1
2017;1;21;2;0;3,33525;1,57431;46,7002;16,1783;91,3999;0;754,7
2017;1;21;3;0;3,34268;1,09489;62,5488;16,2583;91,2582;0;754,5
2017;1;21;4;3,71348;3,5874;0,0824214;108,176;16,3325;90,5916;0;754,2
2017;1;21;5;15,418;3,61597;0,0872937;4,85299;15,9742;90,6499;0;754
2017;1;21;6;21,459;3,7976;0,392527;236,571;15,8992;91,4583;0,003;754,1
2017;1;21;7;22,0962;3,79177;0,332278;263,05;16,3008;91,4999;8,61;754,4
2017;1;21;8;27,7918;3,90245;0,574091;272,917;17,1042;88,1332;52,68;754,8
2017;1;21;9;33,6971;3,97448;1,87319;279,446;17,3817;86,0165;211;755,1
2017;1;21;10;32,2941;4,02085;2,15149;283,491;18,075;82,9666;582,3;755,5
2017;1;21;11;27,4395;4,38217;2,10459;292,857;19,4258;76,6832;556,4;755,9
2017;1;21;12;27,944;4,99063;2,44342;298,83;20,2208;72,8499;904;756,2
2017;1;21;13;30,2052;4,83995;1,7475;318,759;20,0792;74,5249;970;756,4
2017;1;21;14;32,681;4,73392;0,754579;250,845;20,4842;74,45;968;756,6
2017;1;21;15;34,6802;3,79238;2,40917;54,5945;20,245;77,1666;913;756,7
2017;1;21;16;46,8741;3,87833;1,56055;46,7417;19,9367;77,8499;723,2;756,5
2017;1;21;17;18,1887;3,79863;1,79031;250,335;19,2133;82,7333;519,6;756,1
2017;1;21;18;3,42318;3,52333;0,253274;143,288;19,1525;84,1499;213;756
2017;1;21;19;0,588417;3,3969;1,62065;55,3715;18,5733;85,1249;94;756,2
2017;1;21;20;1,64668;3,58793;0,503897;138,079;18,4566;86,4916;21,86;756,4
2017;1;21;21;4,45403;4,06538;0,351792;224,233;18,22;86,6582;0,08;756,6
2017;1;21;22;10,7433;4,81337;0,391688;306,734;17,8208;88,2999;0,017;756,6
2017;1;21;23;18,5033;3,74932;0,110043;10,7199;17,6725;89,0748;0,009;756,6
2017;1;22;0;45,3718;3,70353;0,429362;279,81;17,6741;89,5249;0,004;756,6
2017;1;22;1;39,5777;3,56958;0,428963;275,974;17,7192;89,4415;0,02;756,5
2017;1;22;2;15,995;3,72223;0,423655;284,636;17,6683;89,5582;0,012;756,1
2017;1;22;3;6,65875;3,36475;0,167187;13,99;17,6491;89,9165;0,011;755,9
2017;1;22;4;5,57848;3,38753;0,149968;8,00417;17,5617;90,1332;0,006;755,8
2017;1;22;5;8,62453;3,52305;0,117581;5,23509;17,5608;89,9916;0,007;755,8
2017;1;22;6;13,556;6,56113;0,144977;124,78;17,5775;89,4082;0,006;756,1
2017;1;22;7;19,3417;5,6202;0,788427;243,764;17,6825;88,9166;6,403;756,7
2017;1;22;8;23,1347;9,47682;0,491218;259,228;18,2733;87,0582;49,73;757,2
2017;1;22;9;26,6283;14,0968;0,474413;20,78;;;146,3;757,4
2017;1;22;10;27,9912;6,68208;2,38568;276,247;;;352,8;757,3
2017;1;22;11;36,2504;4,18443;2,17413;272,41;;;450,7;757,6
2017;1;22;12;44,3155;4,53647;2,11037;288,987;;;413,8;758,1
2017;1;22;13;19,8945;4,21528;1,19434;294,157;;;621;758,4
2017;1;22;14;18,2137;4,14243;1,37496;294,728;;;724,5;758,4
2017;1;22;15;21,9288;4,1674;2,62504;294,211;;;652,1;758
2017;1;22;16;6,06197;4,18613;2,45912;278,383;;;571,6;757,8
2017;1;22;17;2,34108;4,09647;2,44036;281,522;19,5442;79,4249;474,6;757,5
2017;1;22;18;3,91017;4,189;2,04068;275,832;19,1658;80,6832;324,5;757,4
2017;1;22;19;7,24975;3,92307;1,7853;238,844;18,3558;83,1915;157,2;757,3
2017;1;22;20;10,0477;3,8234;1,53788;224,639;17,6967;85,6166;27,31;757,4
2017;1;22;21;11,8397;3,67302;1,90642;213,809;17,4183;86,2666;0,068;757,4
2017;1;22;22;13,3503;3,75205;2,03743;223,282;17,2283;87,5166;0,059;757,6
2017;1;22;23;18,8408;3,7404;1,4459;225,731;17,2383;88,9415;0,0930001;757,7
2017;1;23;0;50,1212;4,64508;1,34431;225,674;17,1;89,2916;0,096;757,6
2017;1;23;1;40,0839;5,23217;0,597663;229,992;16,9267;89,6499;0,161;757,7
2017;1;23;2;23,8215;4,2583;0,261538;246,376;16,7575;90,3248;0,048;757,7
2017;1;23;3;17,8605;4,10878;0,628254;278,211;16,81;90,2915;0,038;757,3
2017;1;23;4;36,2756;7,4645;0,422839;241,666;16,6666;91,2333;0,116;757,1
2017;1;23;5;44,0554;6,20128;0,403258;214,394;16,555;92,0082;0,087;757,3
2017;1;23;6;22,8298;4,10393;0,507527;200,021;16,7158;92,1166;0,207;757,7
2017;1;23;7;17,0706;3,67045;0,573893;144,871;17,1325;91,0916;9,09;757,8
2017;1;23;8;17,0132;3,8346;0,296038;268,618;17,7892;88,2499;46,43;758
2017;1;23;9;18,8662;3,89738;1,30164;243,303;18,385;84,325;136,6;758,2
2017;1;23;10;40,8995;3,88423;1,19418;252,797;17,7167;86,6915;173,6;758,2
2017;1;23;11;35,405;4,0484;2,29681;266,063;18,0533;85,0582;242,7;758,1
2017;1;23;12;42,746;4,18708;3,09254;270,839;18,415;81,9249;796,5;757,9
2017;1;23;13;24,524;4,10073;2,49595;257,401;18,3658;81,4166;947;757,8
2017;1;23;14;5,12295;3,91935;2,08189;253,168;17,3666;85,3165;907;757,9
2017;1;23;15;2,23773;;2,39616;256,944;17,7442;84,8248;852;757,8
2017;1;23;16;3,96412;;1,79973;273,322;18,3725;82,0833;658,2;757,9
2017;1;23;17;32,2094;2,57383;1,27571;274,876;18,5933;81,8333;599,5;757,7
2017;1;23;18;20,5137;2,52007;1,19663;267,579;18,8492;80,7249;394,7;757,3
2017;1;23;19;4,06545;2,40052;1,31536;289,163;18,0858;83,6166;183,6;757,1
2017;1;23;20;0,0247833;2,16425;2,56887;230,441;17,455;85,7582;33,85;757,2
2017;1;23;21;19,1761;2,00913;1,43553;194,831;17,4275;83,8499;0,468;757,3
2017;1;23;22;16,3808;2,28723;1,64687;41,2239;17,1042;85,3082;0,346;757,3
2017;1;23;23;2,56362;1,94897;0,794345;30,0497;16,625;88,1915;0,252;757,4
2017;1;24;0;7,17147;2,26168;0,192793;203,702;16,3267;87,5499;0,311;757,1
2017;1;24;1;2,36883;10,2338;2,34894;77,2612;16,3708;88,2999;0,287;757,1
2017;1;24;2;0,0214833;4,49747;1,36321;51,2862;15,92;87,95;0,3;756,8
2017;1;24;3;2,89228;2,31512;0,727155;352,178;15,6092;88,9332;0,233;756,2
2017;1;24;4;7,92;5,91725;0,646444;92,3975;15,6408;89,8999;0,17;756
2017;1;24;5;12,8987;4,57247;0,85567;187,215;15,9583;91,0416;0,103;756,1
2017;1;24;6;12,2232;12,7884;0,424239;94,9209;15,7058;91,6665;0,37;756,4
2017;1;24;7;13,6163;18,7155;0,180452;57,1713;15,8792;91,8832;17,67;756,6
2017;1;24;8;18,0225;17,605;0,951683;79,4849;17,3775;88,9332;87;757
2017;1;24;9;17,673;6,5401;1,83278;298,827;17,6083;84,4082;322,5;756,8
2017;1;24;10;14,8482;6,8988;2,44409;282,277;17,5517;85,6499;594,4;756,4
2017;1;24;11;40,4685;3,7113;2,77238;275,088;17,665;83,8999;583,6;756
2017;1;24;12;21,403;2,92577;2,39946;289,34;19,605;75,7416;893;755,7
2017;1;24;13;18,6345;3,21233;3,00679;233,518;22,9108;58,0699;964;755,1
2017;1;24;14;41,4873;2,75233;5,91813;219,341;29,0758;31,3183;933;754,6
2017;1;24;15;;2,48257;8,73309;224,588;30,8017;27,6583;864;754,1
2017;1;24;16;;2,39388;9,12741;222,272;29,1975;31,9533;723,3;753,6
2017;1;24;17;;2,25073;7,28492;219,163;31,3575;26,76;568,4;753,3
2017;1;24;18;;2,24513;8,18526;221,343;30,2375;28,3575;340,8;753
2017;1;24;19;;2,17577;7,22546;219,299;27,9225;32,8391;138;752,9
2017;1;24;20;;1,9982;6,96783;218,458;26,6717;35,8599;29,92;753,3
2017;1;24;21;;2,09367;4,65637;201,66;23,36;51,9391;0,13;753,6
2017;1;24;22;;2,3221;2,27203;203,755;20,8316;63,3282;0;753,8
2017;1;24;23;4,80313;2,24262;2,41263;203,634;19,41;69,3365;0;753,7
2017;1;25;0;11,2782;2,17065;2,45027;200,799;18,9208;71,5291;0;753,5
2017;1;25;1;18,5357;6,54452;0,201552;140,158;18,6775;70,9866;0,001;753,2
2017;1;25;2;47,1122;5,09852;1,76821;52,3778;18,185;73,0332;0,008;752,7
2017;1;25;3;31,2605;2,74355;0,505331;14,49;17,69;75,8583;0,079;752,3
2017;1;25;4;16,6853;2,13988;0,712947;22,5191;16,7917;82,5249;0,136;752,1
2017;1;25;5;14,0207;26,072;2,34003;67,1448;16,66;82,2;0,532;752,1
2017;1;25;6;24,27;8,12891;0,713501;335,741;16,3991;82,0166;0,652;752,1
2017;1;25;7;29,6298;4,05203;0,771875;350,489;17,6808;74,2808;19,12;752,3
2017;1;25;8;29,819;2,48678;1,24531;65,9368;18,8825;75,1632;100,6;753
2017;1;25;9;28,9272;2,38032;0,664508;279,575;20,0816;72,6924;319,6;753,5
2017;1;25;10;27,5908;2,57493;0,295038;26,6524;21,9075;63,515;550;753,9
2017;1;25;11;24,9438;2,75928;2,43157;298,754;20,9558;66,1641;571,9;754
2017;1;25;12;29,4657;2,65673;2,68311;301,638;21,1758;62,4349;844;754,4
2017;1;25;13;56,6802;2,73915;2,97043;303,914;20,2458;67,6615;923;754,7
2017;1;25;14;28,5508;2,74815;3,56243;322,546;19,345;72,2924;905;754,9
2017;1;25;15;9,44;2,74657;3,35509;317,616;19,4566;76,0665;859;754,8
2017;1;25;16;6,91417;2,76493;2,49583;311,805;19,44;77,3916;741,7;754,8
2017;1;25;17;4,66022;2,71322;2,27707;283,275;18,9675;80,7249;593,8;754,5
2017;1;25;18;3,00192;2,55692;0,820611;273,009;19,2083;78,9749;382,1;754,2
2017;1;25;19;6,8003;2,65418;3,00132;59,075;19,1933;77,1416;177,1;754,3
2017;1;25;20;10,2118;3,92817;1,81798;52,9869;18,8633;79,8082;17,74;754,2
2017;1;25;21;11,7475;2,36043;1,18425;256,046;17,6242;85,7832;0,0650001;754,1
2017;1;25;22;36,8734;2,2818;1,1462;228,657;17,8783;82,8999;0,004;754,4
2017;1;25;23;21,3759;2,20453;0,422313;135,053;17,5392;83,8583;0,441;754
2017;1;26;0;7,41015;2,04218;0,422788;90,6292;17,2967;85,8749;0,419;753,7
2017;1;26;1;2,94113;3,0751;1,23596;60,7352;16,9483;86,9999;0,442;753,5
2017;1;26;2;36,9705;3,928;2,25032;61,9373;17,0842;86,5582;0,28;753,5
2017;1;26;3;31,9725;3,53072;1,86364;50,3062;17,3925;84,9749;0,267;753,3
2017;1;26;4;12,4017;1,9963;2,10302;45,1606;17,5058;84,0166;0,254;753,3
2017;1;26;5;6,65352;2,04555;2,67107;39,4017;16,9842;85,5916;0,285;753,4
2017;1;26;6;4,17912;2,45378;2,07447;52,6314;16,2975;87,825;0,463;753,9
2017;1;26;7;11,3097;4,04583;2,16288;54,8553;18,1333;82,3499;21,91;754,5
2017;1;26;8;21,4813;2,62972;1,20815;151,826;20,3642;75,0833;114;755,2
2017;1;26;9;25,445;2,34892;2,20127;68,4059;18,6342;87,3916;229,8;756
2017;1;26;10;26,4475;3,2646;3,00428;43,8781;20,0617;81,2999;217,5;756,6
2017;1;26;11;25,0033;5,19965;2,3539;48,0303;21,2933;75,5499;227,7;757
2017;1;26;12;19,7662;3,38537;2,78137;46,153;22,6033;70,5149;331,9;756,9
2017;1;26;13;14,997;2,6802;1,75247;67,3783;23,1133;69,0841;787,4;756,8
